eid,label,mark,pos,val
E073,Neural - DLPFC,H3K4me1,66026180,4.514319896697998
E073,Neural - DLPFC,H3K4me1,66026181,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026182,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026183,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026184,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026185,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026186,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026187,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026188,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026189,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026190,4.514319896697998
E073,Neural - DLPFC,H3K4me1,66026191,4.514319896697998
E073,Neural - DLPFC,H3K4me1,66026192,4.514319896697998
E073,Neural - DLPFC,H3K4me1,66026193,4.514319896697998
E073,Neural - DLPFC,H3K4me1,66026194,4.514319896697998
E073,Neural - DLPFC,H3K4me1,66026195,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026196,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026197,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026198,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026199,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026200,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026201,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026202,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026203,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026204,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026205,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026206,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026207,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026208,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026209,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026210,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026211,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026212,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026213,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026214,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026215,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026216,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026217,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026218,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026219,4.012750148773193
E073,Neural - DLPFC,H3K4me1,66026220,4.514319896697998
E073,Neural - DLPFC,H3K4me1,66026221,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026222,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026223,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026224,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026225,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026226,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026227,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026228,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026229,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026230,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026231,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026232,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026233,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026234,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026235,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026236,6.019050121307373
E073,Neural - DLPFC,H3K4me1,66026237,6.019050121307373
E073,Neural - DLPFC,H3K4me1,66026238,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026239,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026240,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026241,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026242,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026243,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026244,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026245,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026246,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026247,5.517469882965088
E073,Neural - DLPFC,H3K4me1,66026248,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026249,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026250,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026251,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026252,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026253,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026254,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026255,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026256,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026257,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026258,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026259,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026260,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026261,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026262,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026263,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026264,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026265,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026266,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026267,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026268,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026269,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026270,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026271,5.015900135040283
E073,Neural - DLPFC,H3K4me1,66026272,5.015900135040283
E073,Neural - DLPFC,H3K27me3,66023056,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023057,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023058,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023059,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023060,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023061,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023062,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023063,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023064,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023065,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023066,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023067,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023068,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023069,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023070,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023071,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023072,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023073,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023074,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023075,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023076,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023077,0.9815899729728699
E073,Neural - DLPFC,H3K27me3,66023078,0.9064900279045105
E073,Neural - DLPFC,H3K27me3,66023079,0.9064900279045105
E073,Neural - DLPFC,H3K27me3,66023080,0.9064900279045105
E073,Neural - DLPFC,H3K27me3,66023081,0.9064900279045105
E073,Neural - DLPFC,H3K27me3,66023082,0.9064900279045105
E073,Neural - DLPFC,H3K27me3,66023083,0.9064900279045105
E073,Neural - DLPFC,H3K27me3,66023084,0.9064900279045105
E073,Neural - DLPFC,H3K27me3,66023085,0.9064900279045105
E073,Neural - DLPFC,H3K27me3,66023086,0.8367900252342224
E073,Neural - DLPFC,H3K27me3,66023087,0.8367900252342224
E073,Neural - DLPFC,H3K27me3,66023088,0.9064900279045105
E073,Neural - DLPFC,H3K27me3,66023089,0.9064900279045105
E073,Neural - DLPFC,H3K27me3,66023090,0.9064900279045105
E073,Neural - DLPFC,H3K27me3,66023091,0.9064900279045105
E073,Neural - DLPFC,H3K27me3,66023092,0.797730028629303
E073,Neural - DLPFC,H3K27me3,66023093,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023094,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023095,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023096,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023097,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023098,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023099,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023100,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023101,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023102,0.797730028629303
E073,Neural - DLPFC,H3K27me3,66023103,0.797730028629303
E073,Neural - DLPFC,H3K27me3,66023104,0.797730028629303
E073,Neural - DLPFC,H3K27me3,66023105,0.39886000752449036
E073,Neural - DLPFC,H3K27me3,66023106,0.39886000752449036
E073,Neural - DLPFC,H3K27me3,66023107,0.39886000752449036
E073,Neural - DLPFC,H3K27me3,66023108,0.39886000752449036
E073,Neural - DLPFC,H3K27me3,66023109,0.39886000752449036
E073,Neural - DLPFC,H3K27me3,66023110,0.39886000752449036
E073,Neural - DLPFC,H3K27me3,66023111,0.39886000752449036
E073,Neural - DLPFC,H3K27me3,66023112,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023113,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023114,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023115,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023116,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023117,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023118,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023119,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023120,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023121,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023122,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023123,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023124,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023125,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023126,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023127,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023128,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023129,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023130,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023131,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023132,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023133,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023134,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023135,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023136,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023137,0.0
E073,Neural - DLPFC,H3K27me3,66023138,0.0
E073,Neural - DLPFC,H3K27me3,66023139,0.0
E073,Neural - DLPFC,H3K27me3,66023140,0.0
E073,Neural - DLPFC,H3K27me3,66023141,0.0
E073,Neural - DLPFC,H3K27me3,66023142,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023143,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023144,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023145,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023146,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023147,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023148,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023149,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023150,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023151,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023152,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023153,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023154,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023155,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023156,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023157,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023158,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023159,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023160,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023161,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023162,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023163,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023164,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023165,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023166,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023167,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023168,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023169,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023170,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023171,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023172,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023173,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023174,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023175,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023176,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023177,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023178,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023179,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023180,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023181,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023182,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023183,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023184,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023185,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023186,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023187,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023188,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023189,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023190,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023191,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023192,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023193,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023194,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023195,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023196,0.23931999504566193
E073,Neural - DLPFC,H3K27me3,66023197,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023198,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023199,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023200,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023201,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023202,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023203,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023204,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023205,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023206,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023207,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023208,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023209,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023210,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023211,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023212,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023213,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023214,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023215,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023216,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023217,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023218,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023219,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023220,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023221,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023222,0.2991499900817871
E073,Neural - DLPFC,H3K27me3,66023223,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023224,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023225,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023226,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023227,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023228,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023229,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023230,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023231,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023232,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023233,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023234,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023235,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023236,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023237,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023238,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023239,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023240,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023241,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023242,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023243,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023244,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023245,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023246,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023247,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023248,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023249,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023250,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023251,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023252,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023253,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023254,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023255,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023256,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023257,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023258,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023259,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023260,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023261,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023262,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023263,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023264,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023265,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023266,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023267,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023268,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023269,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023270,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023271,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023272,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023273,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023274,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023275,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023276,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023277,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023278,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023279,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023280,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023281,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023282,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023283,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023284,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023285,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023286,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023287,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023288,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023289,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023290,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023291,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023292,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023293,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023294,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023295,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023296,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023297,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023298,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023299,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023300,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023301,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023302,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023303,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023304,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023305,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023306,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023307,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023308,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023309,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023310,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023311,0.5982900261878967
E073,Neural - DLPFC,H3K27me3,66023312,0.797730028629303
E073,Neural - DLPFC,H3K27me3,66023313,0.797730028629303
E073,Neural - DLPFC,H3K27me3,66023314,0.797730028629303
E073,Neural - DLPFC,H3K27me3,66023315,0.797730028629303
E073,Neural - DLPFC,H3K27me3,66023316,0.797730028629303
E073,Neural - DLPFC,H3K27me3,66023317,0.797730028629303
E073,Neural - DLPFC,H3K27me3,66023318,0.797730028629303
E073,Neural - DLPFC,H3K27me3,66023319,0.797730028629303
E073,Neural - DLPFC,H3K27me3,66023320,0.797730028629303
E073,Neural - DLPFC,H3K27me3,66023321,0.797730028629303
E073,Neural - DLPFC,H3K27me3,66023322,0.797730028629303
E073,Neural - DLPFC,H3K27me3,66023323,0.797730028629303
E073,Neural - DLPFC,H3K27me3,66023324,0.797730028629303
E073,Neural - DLPFC,H3K27me3,66023325,1.1965899467468262
E073,Neural - DLPFC,H3K27me3,66023326,1.1965899467468262
E073,Neural - DLPFC,H3K27me3,66023327,1.1965899467468262
E073,Neural - DLPFC,H3K27me3,66023328,1.1965899467468262
E073,Neural - DLPFC,H3K27me3,66023329,1.1965899467468262
E073,Neural - DLPFC,H3K27me3,66023330,1.1965899467468262
E073,Neural - DLPFC,H3K27me3,66023331,1.1965899467468262
E073,Neural - DLPFC,H3K27me3,66023332,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023333,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023334,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023335,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023336,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023337,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023338,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023339,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023340,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023341,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023342,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023343,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023344,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023345,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023346,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023347,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023348,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023349,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023350,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023351,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023352,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023353,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023354,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023355,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023356,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023357,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023358,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023359,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023360,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023361,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023362,0.9815899729728699
E073,Neural - DLPFC,H3K27me3,66023363,0.9815899729728699
E073,Neural - DLPFC,H3K27me3,66023364,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023365,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023366,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023367,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023368,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023369,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023370,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023371,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023372,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023373,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023374,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023375,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023376,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023377,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023378,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023379,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023380,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023381,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023382,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023383,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023384,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023385,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023386,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023387,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023388,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023389,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023390,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023391,1.472390055656433
E073,Neural - DLPFC,H3K27me3,66023392,1.472390055656433
